S1,S2,S3,S4,Clase
0,0,2321,179,Cerrar
0,0,2327,208,Cerrar
0,0,2295,105,Cerrar
0,0,2379,226,Cerrar
0,0,2352,240,Cerrar
0,0,2326,256,Cerrar
0,0,2363,109,Cerrar
0,0,2308,240,Cerrar
0,0,2326,98,Cerrar
0,0,2318,77,Cerrar
0,0,2307,193,Cerrar
0,0,2382,161,Cerrar
0,0,2304,89,Cerrar
0,0,2333,79,Cerrar
0,0,2352,41,Cerrar
0,0,2331,16,Cerrar
0,0,2331,15,Cerrar
0,0,2299,21,Cerrar
0,0,2314,53,Cerrar
0,0,2298,14,Cerrar
0,0,2343,182,Cerrar
0,0,2343,290,Cerrar
110,0,2343,340,Cerrar
186,17,2345,237,Cerrar
163,53,2328,208,Cerrar
301,9,2343,208,Cerrar
161,35,2309,140,Cerrar
139,48,2320,127,Cerrar
181,0,2333,157,Cerrar
166,35,2327,112,Cerrar
167,56,2384,70,Cerrar
139,21,2353,87,Cerrar
118,0,2337,84,Cerrar
144,0,2336,39,Cerrar
42,32,2309,71,Cerrar
50,0,2316,27,Cerrar
0,0,2363,0,Cerrar
85,0,2313,63,Cerrar
30,0,2356,241,Cerrar
0,0,2329,547,Cerrar
0,0,2294,567,Cerrar
0,0,2359,447,Cerrar
0,0,2320,95,Cerrar
0,0,2350,134,Cerrar
0,0,2352,752,Cerrar
44,0,2333,1681,Cerrar
0,0,2348,1213,Cerrar
0,0,2283,896,Cerrar
0,0,2345,542,Cerrar
0,0,2359,398,Cerrar
0,0,2325,365,Cerrar
0,0,2325,208,Cerrar
0,0,2335,243,Cerrar
0,0,2327,128,Cerrar
