S1,S2,S3,S4,Clase
0,0,2267,107,Pinza
0,0,2262,183,Pinza
0,0,2281,181,Pinza
0,0,2298,169,Pinza
0,0,2283,378,Pinza
0,0,2279,677,Pinza
0,0,2277,657,Pinza
0,0,2258,450,Pinza
0,0,2275,399,Pinza
0,0,2251,432,Pinza
0,0,2260,560,Pinza
0,0,2258,386,Pinza
0,0,2253,263,Pinza
0,0,2246,210,Pinza
0,0,2263,275,Pinza
0,0,2246,171,Pinza
0,0,2262,202,Pinza
0,0,2289,311,Pinza
0,0,2273,265,Pinza
0,0,2281,217,Pinza
0,0,2233,90,Pinza
0,0,2240,131,Pinza
0,0,2282,190,Pinza
0,0,2305,125,Pinza
0,0,2268,112,Pinza
0,0,2274,115,Pinza
0,0,2257,240,Pinza
0,0,2282,176,Pinza
0,0,2291,241,Pinza
0,0,2240,443,Pinza
0,0,2282,343,Pinza
7,0,2273,511,Pinza
0,0,2261,553,Pinza
1015,0,2256,658,Pinza
297,0,2243,486,Pinza
83,0,2275,498,Pinza
16,0,2245,283,Pinza
0,0,2286,502,Pinza
0,0,2260,315,Pinza
0,0,2299,461,Pinza
0,0,2275,261,Pinza
0,0,2250,399,Pinza
0,0,2250,304,Pinza
0,0,2290,358,Pinza
0,0,2259,308,Pinza
16,0,2290,261,Pinza
0,0,2239,355,Pinza
19,0,2271,201,Pinza
0,0,2275,233,Pinza
0,0,2254,199,Pinza
0,0,2285,189,Pinza
0,0,2272,233,Pinza
0,0,2288,357,Pinza
0,0,2259,208,Pinza
0,0,2287,289,Pinza
0,0,2259,199,Pinza
0,0,2265,96,Pinza
0,0,2309,64,Pinza
0,0,2276,260,Pinza
0,0,2237,175,Pinza
0,0,2267,208,Pinza
0,0,2272,176,Pinza
0,0,2241,149,Pinza
0,0,2290,484,Pinza
0,0,2256,415,Pinza
0,0,2281,430,Pinza
0,0,2244,403,Pinza
0,0,2269,310,Pinza
0,0,2270,398,Pinza
0,0,2277,389,Pinza
0,0,2288,403,Pinza
0,0,2256,263,Pinza
0,0,2301,134,Pinza
0,0,2245,208,Pinza
0,0,2254,214,Pinza
0,0,2288,227,Pinza
0,0,2270,223,Pinza
0,0,2267,270,Pinza
0,0,2288,77,Pinza
0,0,2261,187,Pinza
0,0,2277,80,Pinza
0,0,2242,133,Pinza
0,0,2266,54,Pinza
